peak,measure_RT,cand_structure,MS_score,retention_score
18,112.54 ,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@H]1O[C@@H]2[C@@H](O)[C@H](O)[C@H](OC2O)CO)CO[C@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO,1.000 ,-5.483980179
18,112.54 ,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)CO[C@H]3O[C@@H]([C@H](O)[C@H](O)[C@H]3O)CO,1.000 ,-5.216120243
18,112.54 ,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@H]2O)CO[C@H]3O[C@@H]([C@H](O)[C@H](O)[C@H]3O)CO,1.000 ,-5.094085693
18,112.54 ,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@H]2O[C@H](O)[C@H](O)[C@@H](O)[C@@H]2O)CO[C@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO,1.000 ,-5.27225399
18,112.54 ,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@H]2O[C@H](O)[C@H](O)[C@@H](O)[C@@H]2O)CO[C@H]3O[C@@H]([C@H](O)[C@H](O)[C@H]3O)CO,1.000 ,-5.359419346
18,112.54 ,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@H]2O[C@H](O)[C@H](O)[C@@H](O)[C@H]2O)CO[C@H]3O[C@@H]([C@H](O)[C@H](O)[C@H]3O)CO,1.000 ,-5.23827076
18,112.54 ,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@@H]2O)CO[C@@H]3O[C@@H]([C@H](O)[C@H](O)[C@H]3O)CO,1.000 ,-5.331660271
18,112.54 ,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@@H]2O)CO[C@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO,1.000 ,-5.212963104
18,112.54 ,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@H]2O)CO[C@@H]3O[C@@H]([C@H](O)[C@H](O)[C@H]3O)CO,1.000 ,-5.214870453
18,112.54 ,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@H]2O)CO[C@H]3O[C@@H]([C@H](O)[C@H](O)[C@H]3O)CO,1.000 ,-5.182750225
18,112.54 ,O1[C@@H]([C@H](O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@@H]1O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]3CO)O)CO,1.000 ,-5.63836956
18,112.54 ,O1[C@@H]([C@H](O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@@H]1O[C@H]3[C@H](O)[C@H](O[C@@H](O)[C@@H]3O)CO)CO,1.000 ,-5.64248848
18,112.54 ,O1[C@@H]([C@H](O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@@H]1O[C@H]3[C@H](O)[C@H](OC(O)[C@@H]3O)CO)CO,1.000 ,-5.711733818
18,112.54 ,O1[C@@H]([C@H](O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@H]1O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@@H]3CO)O)CO,1.000 ,-5.465867043
18,112.54 ,O1[C@@H]([C@H](O[C@@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]3[C@@H](O)[C@H](O)[C@H](OC3O)CO)CO,1.000 ,-5.784142971
18,112.54 ,O1[C@@H]([C@H](O[C@@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]3CO)O)CO,1.000 ,-5.807007313
18,112.54 ,O1[C@@H]([C@H](O[C@@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]3[C@H](O)[C@@H](O)C(O[C@@H]3CO)O)CO,1.000 ,-5.756878853
18,112.54 ,O1[C@@H]([C@H](O[C@@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@@H]1O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@@H]3CO)O)CO,1.000 ,-5.623846054
18,112.54 ,O1[C@@H]([C@H](O[C@@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@@H]1O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]3CO)O)CO,1.000 ,-5.745129585
18,112.54 ,O1[C@@H]([C@H](O[C@@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@@H]1O[C@H]3[C@H](O)[C@H](OC(O)[C@@H]3O)CO)CO,1.000 ,-5.818423748
18,112.54 ,O1[C@@H]([C@H](O[C@@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@H]1O[C@H]3[C@@H](O)[C@H](O[C@@H](O)[C@@H]3O)CO)CO,1.000 ,-5.596273422
18,112.54 ,O1[C@@H]([C@H](O[C@@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@H]1O[C@H]3[C@@H](O)[C@H](O[C@H](O)[C@@H]3O)CO)CO,1.000 ,-5.727968216
18,112.54 ,O1[C@@H]([C@H](O[C@@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@H]1O[C@H]3[C@@H](O)[C@H](OC(O)[C@@H]3O)CO)CO,1.000 ,-5.665800095
18,112.54 ,O1[C@@H]([C@H](O[C@@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@H]1O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@@H]3CO)O)CO,1.000 ,-5.572343349
18,112.54 ,O1[C@@H]([C@H](O[C@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]3[C@H](O)[C@@H](O)[C@@H](O[C@@H]3CO)O)CO,1.000 ,-5.666581154
18,112.54 ,O1[C@@H]([C@H](O[C@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]3[C@H](O)[C@@H](O)C(O[C@@H]3CO)O)CO,1.000 ,-5.747401237
18,112.54 ,O1[C@@H]([C@H](O[C@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@@H]1O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]3CO)O)CO,1.000 ,-5.736895561
18,112.54 ,O1[C@@H]([C@H](O[C@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@H]1O[C@@H]3[C@H](O)[C@@H](O)[C@@H](O[C@@H]3CO)O)CO,1.000 ,-5.629142761
18,112.54 ,O1[C@@H]([C@H](O[C@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@H]1O[C@@H]3[C@H](O)[C@@H](O)C(O[C@@H]3CO)O)CO,1.000 ,-5.702411652
18,112.54 ,O1[C@@H]([C@H](O[C@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@H]1O[C@H]3[C@H](O)[C@@H](O)C(O[C@@H]3CO)O)CO,1.000 ,-5.628837585
18,112.54 ,O1[C@@H]([C@H](OC2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@H]1O[C@@H]3[C@H](O)[C@@H](O)[C@@H](O[C@@H]3CO)O)CO,1.000 ,-5.570548058
18,112.54 ,O1[C@@H](O[C@@H]2[C@@H](O)[C@@H](O[C@H]2O)[C@H](O)CO)[C@H](O[C@@H]3O[C@H]([C@H](O)[C@H]3O)[C@H](O)CO)[C@@H](O)[C@@H]1[C@H](O)CO,1.000 ,-5.481081009
18,112.54 ,O1[C@@H](O[C@@H]2[C@@H](O)[C@@H](OC2O)[C@H](O)CO)[C@H](O[C@@H]3O[C@H]([C@H](O)[C@H]3O)[C@H](O)CO)[C@@H](O)[C@@H]1[C@H](O)CO,1.000 ,-5.47194767
18,112.54 ,O1[C@H]([C@H](O)[C@@H](O)[C@@H]1O[C@@H]([C@@H]2O[C@@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)CO[C@@H]3O[C@H]([C@H](O)[C@H]3O)[C@H](O)CO,1.000 ,-5.450050354
18,112.54 ,O1[C@H]([C@H](O)[C@@H](O)[C@@H]1O[C@@H]([C@@H]2O[C@@H](O)[C@H](O)[C@H]2O)CO)[C@H](O[C@@H]3O[C@H]([C@H](O)[C@H]3O)[C@H](O)CO)CO,1.000 ,-5.451303482
18,112.54 ,O1[C@H]([C@H](O)[C@@H](O)[C@@H]1O[C@@H]([C@@H]2OC(O)[C@H](O)[C@H]2O)CO)[C@H](O[C@@H]3O[C@H]([C@H](O)[C@H]3O)[C@H](O)CO)CO,1.000 ,-5.512890816
18,112.54 ,O1[C@H]([C@H](O)[C@@H](O)[C@@H]1OC[C@@H](O)[C@@H]2O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O[C@@H]3O[C@H]([C@H](O)[C@H]3O)[C@H](O)CO)CO,1.000 ,-5.300642014
18,112.54 ,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@H]2O)CO[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO,1.000 ,-5.023038864
18,112.54 ,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@H]1O[C@@H]2[C@@H](O)[C@H](O)[C@H](O[C@@H]2O)CO)CO[C@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO,1.000 ,-5.426587105
18,112.54 ,OC[C@H]1O[C@@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O,1.000 ,-5.633896828
18,112.54 ,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.22692728
18,112.54 ,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)OC(O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.300937653
18,112.54 ,OC[C@H]1O[C@@H](O[C@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.000 ,-5.473573208
18,112.54 ,OC[C@H]1O[C@@H](O[C@H]2[C@@H](CO)O[C@@H](O[C@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.000 ,-5.298444271
18,112.54 ,OC[C@H]1O[C@@H](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](O)O[C@H](CO)[C@@H]3O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.000 ,-5.497263908
18,112.54 ,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)C(O)O[C@H](CO)[C@H]3O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.524188995
18,112.54 ,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.446803093
18,112.54 ,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.56784153
18,112.54 ,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.515532017
18,112.54 ,OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.000 ,-5.284424782
18,112.54 ,OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](OC[C@H]3O[C@@H](O)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.000 ,-4.77142477
18,112.54 ,OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](OC3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.000 ,-5.128020763
18,112.54 ,OC[C@H]1O[C@@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.375551224
18,112.54 ,OC[C@H]1O[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O,1.000 ,-5.738706589
18,112.54 ,OC[C@H]1O[C@H](O)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H]2O)[C@@H](O)[C@@H]1O,1.000 ,-5.772611141
18,112.54 ,OC[C@H]1O[C@H](O)[C@H](O[C@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,1.000 ,-5.690280437
18,112.54 ,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)(CO)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.617070198
18,112.54 ,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.581211567
18,112.54 ,OC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](CO)O[C@@H]2O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.000 ,-5.332658768
18,112.54 ,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.358025074
18,112.54 ,OC[C@H]1O[C@H](O[C@]2(CO[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.563196182
18,112.54 ,OC[C@H]1O[C@H](O[C@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.000 ,-5.410246849
18,112.54 ,OC[C@H]1O[C@H](O[C@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.000 ,-5.492155075
18,112.54 ,OC[C@H]1O[C@H](O[C@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.000 ,-5.434062004
18,112.54 ,OC[C@H]1O[C@H](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.000 ,-5.432375908
18,112.54 ,OC[C@H]1O[C@H](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.000 ,-5.514635563
18,112.54 ,OC[C@H]1O[C@H](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.000 ,-5.407279968
18,112.54 ,OC[C@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2O[C@@H]2[C@H](O)[C@@H](O)O[C@H](CO)[C@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.380749702
18,112.54 ,OC[C@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2OC[C@H]2OC(O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.106850624
18,112.54 ,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@@]2(CO)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.413844585
18,112.54 ,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@]2(CO)O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.658098221
18,112.54 ,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@H](O[C@@H]3[C@@H](O)[C@@H](O)O[C@H](CO)[C@H]3O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.548613548
18,112.54 ,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@H](O[C@@H]3[C@@H](O)C(O)O[C@H](CO)[C@H]3O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.600188732
18,112.54 ,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.000 ,-5.533158302
18,112.54 ,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.444852829
18,112.54 ,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](OC[C@H]3OC(O)[C@H](O)[C@@H](O)[C@@H]3O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.337957859
18,112.54 ,OC[C@H]1O[C@H](OC[C@H]2O[C@@](CO)(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.000 ,-5.087598801
18,112.54 ,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O)[C@@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.36701107
18,112.54 ,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.000 ,-5.314949036
18,112.54 ,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.000 ,-5.277030945
18,112.54 ,OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.15420866
18,112.54 ,OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3O[C@H](O)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.297930241
18,112.54 ,OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3OC(O)[C@@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,1.000 ,-4.927116871
18,112.54 ,OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3OC(O)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.242344856
18,112.54 ,OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3OC(O)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1.000 ,-5.030459881
18,112.54 ,OC[C@H]1O[C@H](OC[C@H]2OC(O)[C@@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,1.000 ,-5.303206444
18,112.54 ,O([C@@H]1[C@H](O)[C@@H](O[C@@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)C(O[C@@H]1CO)O)[C@@H]3O[C@@H]([C@H](O)[C@H](O)[C@H]3O)CO,1.000 ,-5.982619286
18,112.54 ,O([C@@H]1[C@@H](O[C@@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O[C@@H]([C@@H]1O)CO)O)[C@@H]3O[C@@H]([C@H](O)[C@H](O)[C@H]3O)CO,1.000 ,-5.968592644
18,112.54 ,[C@@H]1([C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)OC[C@H]3O[C@H]([C@@H]([C@H]([C@@H]3O)O)O)O,1.000 ,-5.213757515
18,112.54 ,[C@@H]1([C@@H]([C@H]([C@H]([C@H](O1)CO[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)O)O)O,1.000 ,-5.908687592
19,114.61 ,OCC1OC(OC2(OC(CO)C(O)C2O)CO)C(O)C(O)C1O,6.75 ,-5.146045208
19,114.61 ,OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,6.71 ,-5.092244148
19,114.61 ,OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,6.70 ,-5.010428905
19,114.61 ,OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,6.54 ,-5.127911091
19,114.61 ,OCC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O,6.43 ,-4.888033867
19,114.61 ,OCC1OC(O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,6.22 ,-5.030694485
19,114.61 ,OCC1OC(OC2C(O)C(O)(OC2CO)CO)C(O)C(O)C1O,6.21 ,-5.204362869
19,114.61 ,O=CC(OC1OC(CO)C(O)C(O)C1O)C(O)C(O)C(O)CO,6.14 ,-5.134866714
19,114.61 ,O=CC(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)C(O)CO,6.08 ,-5.138834476
19,114.61 ,O=C(CO)C(OC1OC(CO)C(O)C(O)C1O)C(O)C(O)CO,6.03 ,-5.511691093
19,114.61 ,OCC1OC(O)(COC2(OC(CO)C(O)C2O)CO)C(O)C1O,6.01 ,-5.177789688
19,114.61 ,OCC1OC(O)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,6.00 ,-5.075473309
19,114.61 ,OCC1OC(OCC2(O)OC(CO)C(O)C2O)C(O)C(O)C1O,5.99 ,-5.148204803
19,114.61 ,O=CC(O)C(O)C(O)C(O)COC1OC(CO)C(O)C(O)C1O,5.97 ,-5.15120697
19,114.61 ,OCC1OC(OCC2OC(O)(CO)C(O)C2O)(CO)C(O)C1O,5.95 ,-5.023195267
19,114.61 ,OCC(O)C1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C1O,5.93 ,-4.877792358
19,114.61 ,OCC1OC(OCC2OC(O)(CO)C(O)C2O)C(O)C(O)C1O,5.93 ,-4.931614876
19,114.61 ,O=CC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,5.92 ,-4.935013771
19,114.61 ,O=C(CO)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)CO,5.92 ,-5.36437273
19,114.61 ,OC1C(O)C(O)C(OC2OC(OC)C(O)C(O)C2O)C(O)C1O,5.89 ,-4.437314034
19,114.61 ,OCC1OC(OC2C(O)C(O)COC2(O)CO)C(O)C(O)C1O,5.89 ,-5.170554161
19,114.61 ,OCC1OC(OC2COC(O)(CO)C(O)C2O)C(O)C(O)C1O,5.89 ,-5.246617317
19,114.61 ,OCC(O)C1OC(OC2C(O)OC(CO)C(O)C2O)C(O)C1O,5.89 ,-4.970714569
19,114.61 ,OCC1(OCC(O)C(O)C1O)OCC2OC(O)C(O)C(O)C2O,5.88 ,-5.234945297
19,114.61 ,OCC1OC(OCC2(O)OCC(O)C(O)C2O)C(O)C(O)C1O,5.88 ,-5.185315132
19,114.61 ,OC1OC(COCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,5.88 ,-4.91080904
19,114.61 ,OCC1OC(OCC2OC(O)C(O)C(O)C2O)(CO)C(O)C1O,5.88 ,-5.129356384
