System,SMILES,RT,pubchem
dataset_82,CC1=CC=C(O1)CNC(=O)C2=CC3=C(C=C2)N=C(N3)CCC4=CC=C(C=C4)NC(=O)C,605.8,50789667
dataset_82,CC1=C(C(=CC=C1)C)NC(=O)CN2C3=C(C=N2)C(=NC=N3)N4CCN(CC4)C5=CC=CC=N5,605.8,53196665
dataset_82,CC1=CC(=CC(=C1)NC(=O)CN2C3=C(C=N2)C(=NC=N3)N4CCN(CC4)C5=CC=CC=N5)C,605.8,53196694
dataset_82,CC(CNC(=O)C1=CC2=NSN=C2C=C1)(COC)O,605.8,56724206
dataset_82,CC1=CC=C(C=C1)NC(=O)C2=CN3CCCCC3=N2,605.8,71835725
dataset_82,CC1=NN(C(=O)C2=C1SC(=N2)C3=CC=CC=C3)CC(=O)N4CCCN(CC4)C,605.8,71840057
dataset_82,C1CN(CC1(CCO)C(=O)NC2=CC3=C(C=C2)OCCO3)C4=NC=CC=N4,605.8,91911488
dataset_82,CC1=C(NC(=C1C)C(=O)N2CCC(CC2)CC(=O)NCCCN3CCCCC3)C,605.9,46330473
dataset_82,CC1=C(NC(=NC1=O)C2=NC=CN=C2)C,605.9,49816139
dataset_82,CCOC1=CC=C(C=C1)N2C=CN3C(=NN=C3C2=O)CCCC(=O)N4CCN(CC4)C5=CC=CC=N5,605.9,50795965
dataset_82,CCC(=O)NC1=CC=C(C=C1)C2(CCCCC2)C(=O)NCCN3CCCC3,605.9,53110374
dataset_82,C1CCC(C1)N2CCN(CC2)C(=O)C3CCC4=C(C3)C=C(S4)C(=O)N5CCCC5,605.9,53187951
dataset_82,CC(C)CN1CCN(CC1)C(=O)C2=CN3C=CN=C(C3=N2)C4=CC=CC=C4,605.9,53188871
dataset_82,CCN1C=CC(=N1)C(=O)N2CCC(C2)C3=NC4=C(N3CCOC)N=CC=C4,605.9,53191222
dataset_82,CC1=C(SC=C1)C(=O)N2CCC3=C(C24CCCCC4)N=CN3,605.9,53194963
dataset_82,C1CCN(CC1)CCCNC(=O)C2CCN(CC2)C3=CC(=O)N(N=C3)CC4=CC=CC=C4,605.9,53202303
dataset_82,CN1C(C(C2=CC(=C(C=C2C1=O)OC)OC)C(=O)NCCCN3CCCC3)C4=CC=CS4,606,22422348
dataset_82,CS(=O)(=O)N1CCN(CC1)C(=O)C2=CSC=C2,606,45497144
dataset_82,C1CC(OC1)C(=O)N2CCN(CC2)C(=O)CC3=CSC(=N3)NC(=O)C4=CSC=C4,606,45497635
dataset_82,CC1=C(NC(=C1C(=O)OC)C)C(=O)N2CCC(CC2)CC(=O)N3CCN(CC3)C4=CC=CC=N4,606,50787597
dataset_82,CC1=CC(=CC(=C1)C(=O)N2CCCC(C2)C(=O)NCCN3CCCC3)C,606,50803921
dataset_82,CCCNC(=O)C1CCN(CC1)C2=NN=C(C=C2)SCC(=O)NCC3=CC4=C(C=C3)OCO4,606,50826188
dataset_82,CC1CCN(CC1)CCNC(=O)C2=NN=C(O2)C3=CC=C(C=C3)S(=O)(=O)N(C)C,606,53131964
dataset_82,CC1=NN=C2N1C=CC=C2NC(=O)C3=CSC=C3,606,53166301
dataset_82,C1CC(CN(C1)C(=O)C2=C3C=CNC3=CC=C2)C4=NNC(=N4)C5CC5,606,53192230
dataset_82,CCOC1=C(C=CC(=C1)CN2CCN3C(=NN(C3=O)CC4CC4)C2)O,606,124039989
dataset_82,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)[C@@H]4COCC(=O)N4CC5=CC=CC=C5,606,124042292
dataset_82,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC3OCCO3,606.1,50942
dataset_82,C1=CC=C2C(=C1)C(=NNC2=O)CNC(=O)C3=CC=C(O3)[N+](=O)[O-],606.1,7626556
dataset_82,CC1=CC(=NO1)NC(=O)CSC2=NN3C(=NN=C3C4=CC(=C(C=C4)OC)OC)C=C2,606.1,16187616
dataset_82,CC1=CSC(=N1)NC(=O)CSC2=NN3C(=NN=C3C4=CC(=C(C=C4)OC)OC)C=C2,606.1,16825174
dataset_82,CCCOC1=NC(=NC(=C1)N2CCN(CC2)S(=O)(=O)CCC)C,606.1,42474093
dataset_82,CC1=NC2=NC=C(C(=C2C=C1)NC3=CC(=CC=C3)SC)C(=O)N4CCOCC4,606.1,49660510
dataset_82,CN1C2=C(C=C(C(=C2)NC(=O)COC)N(C)C)N(C(=O)C1=O)C,606.1,50792103
dataset_82,C1CCC2=NN(C(=O)C=C2C1)CC(=O)NC3=NC(=CS3)C4=CC=NC=C4,606.1,52900623
dataset_82,CC1=C(C2=C(S1)C=C(N2)C(=O)N(C)C)CN3CCCCC3,606.1,53139635
dataset_82,CC1=C(C=C(C=C1)NC(=O)N2CCC3=C(C2)NC=N3)C,606.1,53145254
dataset_82,CCC1=CC(=CC=C1)NC(=O)N2CCC3=C(C2)NC=N3,606.1,53145308
dataset_82,CC1=NC=C2CN(CCC2=N1)C(=O)C3=C(N=CC=C3)SC,606.1,53147122
dataset_82,C1CCN(C1)C2=CC(=NC=N2)N3CCCC(C3)NC(=O)C4=CC=CC=N4,606.1,53185799
dataset_82,C1CC2=C(C1)N=CN=C2NCC3=CC4=C(C=C3)OCO4,606.1,53192864
dataset_82,CC1=CC=C(S1)C(=O)N2CCC3=C(C24CCCCC4)N=CN3,606.1,53194964
dataset_82,CC(C)C1=CC(=NC2=NN=CN12)N3CCN(CC3)C(=O)C4=CC=C(C=C4)N(C)C,606.1,53202695
dataset_82,CNC(=O)C1=CC=C(C=C1)NC2=C(N=C3N2C=CN=C3)C4=CC(=C(C=C4)OC)OC,606.1,53207810
dataset_82,CCCN1C=CC2=C(C1=O)C(=C(S2)C)C(=O)N3CCN(CC3)C4CCCCC4,606.1,87051531
dataset_82,C#CCOCC(CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3)O,606.2,18593557
dataset_82,CC(C)OCCCNC(=O)C1=CC2=C(C=C1)N3CCCCCC3=N2,606.2,22579576
dataset_82,CN(C)CCNC(=O)CN1C(=O)CN(C2=CC=CC=C21)C(=O)NCC3=CC=CC=C3,606.2,22579786
dataset_82,CC1=C(C(=NO1)C)CCC(=O)N2CCCC(C2)C3=NN=C(S3)C,606.2,49675848
dataset_82,CC(=O)NC1=CC=C(C=C1)CCC2=NC3=C(N2)C=C(C=C3)C(=O)NCC4=CC=CO4,606.2,50789609
dataset_82,CCCN1C=NC2=C1C=CC(=C2)CNC(=O)C3=CC(=C(C=C3)OC)OC,606.2,50844689
dataset_82,CC1=C2C(=CC=C1)C(=C3CCCC3=N2)C(=O)NC4CC4,606.2,53016214
dataset_82,C1CC(C1)C(=O)NC2CCN(C2)C(=O)C3CC3,606.2,53016353
dataset_82,CC1=C(N=CC=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C3=CC(=CS3)C(=O)N4CCOCC4,606.2,53074752
dataset_82,CC(=O)N1CCC(CC1)C(=O)N2CCC(CC2)CCOC,606.2,53150902
dataset_82,COC(=O)C(C1=CC=CC=C1)NC(=O)N2CCCN3C(=CC(=N3)C4=CC=NC=C4)C2,606.2,53165203
dataset_82,CC1=C(C(=NO1)C)CCC(=O)NC2CCN(C2)C3=NC=CN=C3OC,606.2,53185626
dataset_82,CC1=NC2=NC(=NN2C(=C1)N3CCCC3)CN4CCN(CC4)C5=CC=CC=C5OC,606.2,53202326
dataset_82,CCCC1=CC(=NC2=NN=C(N12)C)N3CCN(CC3)C(=O)C4=CC(=CC=C4)N(C)C,606.2,53202749
dataset_82,CCOC1=CC=C(C=C1)CNC(=O)C2=CN3CCCCC3=N2,606.2,71838023
dataset_82,CCOC(=O)N1CCN(CC1)C(=O)C2CCCN(C2)C3=NN=C(C=C3)C4=CC=CO4,606.3,44059829
dataset_82,CN1C(=NN(C1=O)CC(=O)NC2CCCCC2)C3CCCN(C3)S(=O)(=O)C,606.3,44071114
dataset_82,C1CS(=O)(=O)CC1CNC(=O)CC2=NOC3=CC=CC=C32,606.3,49677209
dataset_82,C1C(CN1C(=O)CCS(=O)(=O)C2=CC=CC=C2)C3=NC(=NO3)C4=NC=CN=C4,606.3,49746994
dataset_82,CC1=CC2=C(C=C1S(=O)(=O)N3CCN(CC3)C4=CC=CC=N4)N(C(=O)N2C)C,606.3,53092076
dataset_82,CCN1CCN(CC1)C2=NN=C(C=C2)C3=CC(=C(C=C3)OC)S(=O)(=O)N4CCCC4,606.3,53104739
dataset_82,CCCN(CCC)C(=O)C1=C(N=CC(=C1)NC(=O)C(C)C)N2CCNCC2,606.3,53108449
dataset_82,CC1=NN=C(O1)C2=COC(=C2)S(=O)(=O)N3CCN(CC3)C4=CC=CC=N4,606.3,53175733
dataset_82,CCC1=NC2=C(N=CC(=C2)N3CCCC(C3)C(=O)NC(C)C4=CN=CC=C4)N=C1CC,606.3,71839313
dataset_82,CC(C)N1C2=C(C=CN=C2)N=C(C1=O)NCC3=CC=C(C=C3)N4CCOCC4,606.3,87054639
dataset_82,CC(C)CN1CCCC(C1)COC2=CC=CC=C2C(=O)NC3CC3,606.3,91913520
dataset_82,CC(C)NC(=O)C1=CC=CC=C1OCC2CCCN(C2)C3CCC3,606.3,91913544
dataset_82,C1CC(C1)N2CC(C3(C2)CCN(CC3)CC4=CC=C(C=C4)C#N)CO,606.3,91921882
dataset_82,COC1=CC=C(C=C1)N2CCN(CC2)CCNC(=O)CCSC3=CC=CC=C3,606.4,45560170
dataset_82,CCOC(=O)CNC(=O)NC1=CC=C(C=C1)CCC2=NC3=CC=CC=C3N2,606.4,46382283
dataset_82,C1CCC(C(C1)NC(=O)C2=CC=CNC2=O)N3C(=O)CSC3=O,606.4,49676783
dataset_82,CC1=CC2=C(C=C1)N=C3CCCC3=C2C(=O)NCC=C,606.4,53016219
dataset_82,CC(C)NC(=O)C1=CC2=C(C=C1)N(C(=N2)CN(C)C(=O)NC3=CC4=C(C=C3)OCO4)C,606.4,53104338
dataset_82,CN(C)CCN1C=CC2=C1C(=O)N(C=C2)CC(=O)NCC3=CC=CC=C3,606.4,53164610
dataset_82,C1CN(CC(N1)C2=CC=CC=C2)C3=C(C=CC=N3)C(=O)N4CCSCC4,606.4,53180628
dataset_82,CN1CCC(CC1)NC(=O)C2CCC3=C(C2)C=C(S3)C(=O)N4CCOCC4,606.4,53188089
dataset_82,CCN1C2=C(C=CC=N2)N=C(C1=O)C(=O)NC3CCN(CC3)CC4=CC=CC=C4,606.4,53189775
dataset_82,CC1=NC2=NC(=NN2C(=C1)N(C)C)CN3CCN(CC3)C4=CC=CC=C4OC,606.4,53202453
dataset_82,CCCC1=NC(=NC=C1C(=O)O)N2CCN(CC2)C3=CC=CC=N3,606.4,91888330
dataset_82,CC1=C(SC(=N1)C)C(=O)NCC2CN3C=CC=C3C(=O)N2CCOC,606.4,91909719
dataset_82,C1C(CN1C(=O)CCCC2=CC=CC=C2)N3C=CN=C3,606.4,124046879
dataset_82,CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O,606.5,2215
dataset_82,C1=CC=C2C(=C1)C3=NC4=C(N3N=N2)C=NC=C4,606.5,278806
dataset_82,CCSC1=NN=C(S1)NC(=O)CSC2=NN=CN2C,606.5,2276174
dataset_82,CC1=CC=C(C=C1)S(=O)(=O)CC2=CC=C(O2)C(=O)N3CCN(CC3)C4=CC=CC=N4,606.5,5307847
dataset_82,CC1=C(C(=C(N1)C)S(=O)(=O)N2CCN(CC2)C3=CC=CC=N3)C(=O)N4CCCCC4,606.5,20945226
dataset_82,C1COC2=C(O1)C=CC(=C2)NC(=O)C3=CC(=NN3)C4=CC=NC=C4,606.5,22576746
dataset_82,CCOC1=C(C=CC=N1)C(=O)N2CCN(CC2)C3=NN=C(C=C3)C4=CC(=C(C=C4)OC)OC,606.5,42110699
dataset_82,CC1=CC(=O)N(C(=N1)N2CCCC2)CC(=O)NCC3=CC=CC=C3,606.5,49667288
dataset_82,CC1=C(C(=NN1CC2=CC=C(C=C2)C(=O)N3CCN(CC3)C4=CC=CC=N4)C)S(=O)(=O)N(C)C,606.5,53139375
dataset_82,CC(C(=O)N1CCN(CC1)C2=CC=CC=N2)NC(=O)CCC3=CC=C(C=C3)OC,606.5,53161576
dataset_82,CN1C2=C(C=C(C=C2)NC(=O)C3=CC=NC=C3)SC4=C(C1=O)C=CC=N4,606.5,53182513
dataset_82,CC1=CN=C(C=N1)C(=O)NC2C[C@H]3CC[C@@H](C2)N3C(=O)C4CC4,606.5,91912200
dataset_82,COC1=CC=CC(=C1)C(=O)N2CCC3(CC2)C4=NC=CN4C5=CC=CC=C5CN3,606.5,91915520
dataset_82,CN(C)C(CNC(=O)C1=CC(=O)C2=CC=CC=C2O1)C3=CC=C(C=C3)OC,606.6,45154926
dataset_82,CC1=NC(=CC(=N1)N2CCOCC2)N3CCN(CC3)C(=O)C4=CC=CS4,606.6,46267915
dataset_82,CCOC(=O)C1=C(C(=C(N1)C)CCC(=O)N2CCC(CC2)C(=O)NCCCN3CCCCC3)C,606.6,50803842
dataset_82,CN1C(=CC2=C1C3=CC=CC=C3OC2=O)C(=O)NCC4=CC=CC=N4,606.6,53004567
dataset_82,CCC(CC)N1CCN(CC1)C(=O)C2=CC3=C(C=C2)NC4=C3CN(CC4)C(=O)C5CCC5,606.6,53137868
dataset_82,C1CN(CCC1C(=O)NCCC2=CC=CS2)C3=CC(=NC=N3)N4CCOCC4,606.6,53170546
dataset_82,C1CCC2=NN(C(=O)C=C2C1)CC(=O)NC3=NC(=CS3)C4=CN=CC=C4,606.6,53367854
dataset_82,CC(C)(C)C(=O)NC1CCN(CC1)C2=CC(=O)N(N=C2)CCOC,606.6,91924089
dataset_82,C1CC1COC2C(=O)N(C23CCOCC3)C4CCN(CC4)C(=O)C5=NC=CN=C5,606.6,91925532
dataset_82,CC1=CN(N=C1)CC(=O)N2CCC3(CCC3O)CC2,606.6,124045537
dataset_82,C1CN(CCN1C2=CC=CC=N2)C(=O)CN3C(=O)CSC4=CC=CN4C5=CC=CC=C53,606.7,22575246
dataset_82,CN1C(=NN=N1)SCC(=O)NC2=NC3=C(S2)C(=O)CCC3,606.7,45505262
dataset_82,CC(C)N1C2=C(C=C(C=C2)S(=O)(=O)N(C)CC(=O)N3CCN(CC3)C4=CC=CC=N4)N=N1,606.7,46330303
dataset_82,C1CS(=O)(=O)CC1CNC(=O)C2=NNC(=C2)C3=CC=CS3,606.7,49677208
dataset_82,CC(C(=O)NCCN1CCCC1)N2C3=CC=CC=C3C4=C2C(=O)N(N=C4)C,606.7,53044044
dataset_82,CCN1C=C(N=C1)S(=O)(=O)N2CCCC(C2)C(=O)NC3=CC=CC(=C3)CN4CCCC4,606.7,53085711
dataset_82,CC1=C(C2=C(C=C1)C(=O)C3=C(N2)CCN(C3)CC(=O)NC4=CC=CC(=C4)C#N)C,606.7,53114101
dataset_82,C1CN(CCN1C2=NNC(=C2)C3=CC=NC=C3)C(=O)NCCC4=CC=CC=C4,606.7,53181776
dataset_82,CC1=NC2=NC(=NN2C(=C1)N(C)C)CN3CCN(CC3)C4=CC=CC=C4,606.7,53202454
dataset_82,CNC(=O)N1CCC2(CC1)C(=NC3=C(N2)C=CC=N3)NCC4=CC=CC=C4,606.7,71837064
dataset_82,C1=CC=C2C(=C1)NC(=O)C(S2)CC(=O)O,606.8,234937
dataset_82,CCN1C2=CC=CC=C2C(=CC1=O)SCC(=O)N3CCN(CC3)C4=CC=CC=N4,606.8,3245726
dataset_82,CC1CC2=NC3=NC=NN3C=C2C(=O)C1,606.8,16490477
dataset_82,COC1=CC(=CC(=C1OC)OC)C(=O)NCC(C2=CC=CS2)N3CCOCC3,606.8,17011184
dataset_82,CCOC(=O)C1=CC2=C(C=C(N=C2C=C1)C)NC(=O)C3=CC=CS3,606.8,17016268
dataset_82,CN1C2=C(C=C(C=C2)NC(=O)C3=CC=CO3)N=C1CN4CCN(CC4)C(=O)C5=CC=CO5,606.8,17236065
dataset_82,CC1=NC(=C(S1)CC(=O)N2CCN(CC2)C3=CC=CC=N3)C4=CC=CS4,606.8,20995819
dataset_82,CC(=O)NC1=CC(=C(C=C1)OC)NS(=O)(=O)C2CC2,606.8,45504954
dataset_82,CCCC(=O)NC1C(N=C2N=CNN2C1C3=CC=CC=C3)C4=CC=C(C=C4)N(C)C,606.8,50743792
dataset_82,CCN1C2=C(C=C(C=C2)C(=O)N(C)C)N=C1CN(C)C(=O)NC3=CC4=C(C=C3)OCO4,606.8,53104220
dataset_82,C1CCN(CC1)C2=NC=C(C=C2)C3=CC=C(C=C3)C(=O)N4CCOCC4,606.8,53149922
dataset_82,CC1=CC(=NN1C2=NC(=NC=C2)N3CCC(CC3)C(=O)NCCN4CCOCC4)C,606.8,53172473
dataset_82,C1CCC2(CC1)C(CN2C3CCN(CC3)CC4=CC=CC=C4C#N)OCC5CC5,606.8,124044958
dataset_82,CC1=CC=C(C=C1)S(=O)(=O)CCC2=NC3=CC=CC=C3N2CC(=O)O,606.9,1150273
dataset_82,COC1=C(C=C(C=C1)C(CN2CCN(CC2)C3=CC=CC=C3)O)OC,606.9,13440135
dataset_82,CC1=CC(=CC=C1)CC(=O)NCCSC2=NC=C(N2)C3=CC=CC=C3,606.9,16800583
dataset_82,CS(=O)(=O)N1CCCC2=C1C=CC(=C2)C(=O)NCC3=CC=CC=N3,606.9,17653427
dataset_82,CN1C=CC=C1C2=NN3CCC(=O)N(C3=C2)CCCC(=O)NCCCN4CCCCCC4,606.9,20965948
dataset_82,CN1C(C(C2=CC=CC=C2C1=O)C(=O)NCC3=CC=CC=N3)C4=CC=CS4,606.9,22422491
dataset_82,CCOC1=CC2=C(C(=CN=C2C=C1)C#N)NC3=CC(=C(C(=C3)OC)OC)OC,606.9,27655776
dataset_82,CCN1CCN(CC1)CCCNC(=O)C2=C(C3=C(S2)N=CC=C3)N4C(=CC=C4C)C,606.9,46353310
dataset_82,CCC1=NN2C(=C(C=NC2=N1)C3=NC(=NC=C3)N4CCN(CC4)CC5=CC=CC=C5)C,606.9,50741223
dataset_82,CC(C)NC(=O)CN1CCN(CC1)C(=O)C2=C(C3=C(S2)N=CC=C3)N4C=CC=C4,606.9,50838559
dataset_82,CN1C(=CC2=C1C3=CC=CC=C3OC2=O)C(=O)N4CCN(CC4)C5=CC=CC=N5,606.9,53004569
dataset_82,CC(C)C(=O)N1CCC2=C1C=CC(=C2)C3=CC=C(C=C3)C(=O)NCCCN4CCN(CC4)C,606.9,53109919
dataset_82,COC1=C(C=C(C=C1)C2=CN3C(=CSC3=N2)CC(=O)NC4CC4)OC,606.9,53122678
dataset_82,C1CC1N2CC(CC2=O)NC(=O)C3=CC(=NN3)C4=CC=CC=C4,606.9,71789178
dataset_82,COCCN1C(=O)[C@@H]2CN(C[C@@H]2C1=O)CC3=CC(=CC=C3)C#N,606.9,91905902
dataset_82,CN1C[C@H](C=C2[C@@H]1CC3=CNC4=CC=CC2=C34)CO,607,99212
dataset_82,CC1=CC(=C(C=C1)OCC(CN2CCN(CC2)CC(COC(C)C)O)O)C(C)(C)C,607,2939543
dataset_82,CCCC1=NN=C(S1)NC(=O)C2=CC3=C(C=C2)NC(=CC3=O)C,607,17028115
dataset_82,C1CCN(C1)C(=O)CN2CCN(CC2)C(=O)C3=C(C4=C(S3)N=CC=C4)N5C=CC=C5,607,49661132
dataset_82,CSC1=CC=CC=C1CN2CCC(CC2)CNS(=O)(=O)/C=C/C3=CC=CC=C3,607,49685728
dataset_82,C1CC(CN(C1)S(=O)(=O)C2=CC=C(O2)C3=CC=NN3)C(=O)N4CCN(CC4)C5=CC=CC=N5,607,50786905
dataset_82,CN1C(=O)C2=C(C=N1)C3=CC=CC=C3N2CCCC(=O)N4CCN(CC4)C5=CC=CC=N5,607,53022868
dataset_82,C1CN(CC=C1C(=O)NCC2=CC3=C(C=C2)OCO3)CC4=CC=CC=C4,607,53051135
dataset_82,CCN1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=CC4=C(C=C3)N(CC4)C(=O)C,607,53109961
dataset_82,CC(=O)N1CCC2=C1C=CC(=C2)C3=CC=C(C=C3)C(=O)NCCN4CCCC4,607,53109977
dataset_82,CN(C)C1=NC=NC=C1N2CCC(CC2)C(=O)NC3CCCCC3,607,53165545
dataset_82,C1CCN(CC1)C2=NC=NC=C2N3CCC(CC3)C(=O)NC4CC4,607,53165719
dataset_82,C1CN(CC2=CC=CC=C21)CCNC(=O)CCC3=CC4=CC=CC=C4NC3=O,607,53174635
dataset_82,CCCS(=O)(=O)N1CC[C@@H]2CN([C@@H]2C1)CC3=CC=CC=C3,607,124044223
dataset_82,CC(=O)NCC(=O)N1CCC2(CCC2OC)CC1,607,124045591
dataset_82,CC(C)CNC(=O)N1CC(C1)N2C=C(N=N2)C(=O)N3CCOCC3,607,124047978
dataset_82,CC1=C(C=C(C=C1)N2C(=O)CC(C2=O)N3CCC(CC3)C(=O)N)C,607.1,2943370
dataset_82,CC1=C2C=NN(C(=O)C2=C(N1C(C)C(=O)NCCN3CCOCC3)C)C4=CC=CC=C4,607.1,20894062
dataset_82,CCN(CC)CCCNC(=O)C1=NOC2=C1CCCC2,607.1,20923906
dataset_82,CN1C(=CN=C1NC(=O)NCC(=O)OC)C2=CC=C(C=C2)OC,607.1,22577945
dataset_82,CC(=O)N1CCC2=C1C=CC(=C2)C(=O)N3CCOCC3,607.1,38549402
dataset_82,CCOC(=O)C1=NC2=CC=CC=C2C(=N1)NC3CCN(CC3)CC4=CC=CC=C4,607.1,45107025
dataset_82,CC1(CN2C(=CC(=N2)C(=O)NCC3=CC=C(C=C3)N(C)C)C(=O)N1C)C(=O)NCC4=CC=CC=C4,607.1,46278932
dataset_82,C1CCN(CC1)C2=NN=C(C=C2)N3CCC(CC3)C(=O)N4CCN(CC4)C(=O)C5=CC=CO5,607.1,46297890
dataset_82,CCS(=O)(=O)NC1=CC2=C(C=C1)N=C(C=C2C(=O)O)N3CCN(CC3)C4=C(C=CC(=C4)C)C,607.1,46298121
dataset_82,CCCN1CCN(CC1)C2=NC3=C(C=C(C=C3)NS(=O)(=O)C4=CC=CC(=C4)C)C(=C2)C(=O)O,607.1,50773006
dataset_82,CC1=C(NC(=C1C(=O)OC(C)C)C)C(=O)N2CCCC(C2)C(=O)NCCN3CCOCC3,607.1,53067476
dataset_82,CC(=O)N1CCN(CC1)C2=NC=C(C(=N2)N)C(=O)NC3=CC=CC=C3,607.1,53143927
dataset_82,CC1=C(C=C(O1)C2=C(C=NN2)C(=O)N3CCOCC3)S(=O)(=O)NC4CC4,607.1,53183186
dataset_82,CC1=CC(=NC2=NN=CN12)N3CCN(CC3)C(=O)CC4=CC(=CC(=C4)OC)OC,607.1,53202515
dataset_82,COC1=CC=C(C=C1)C2=NC(=NO2)CC3CCNC3,607.1,82665677
dataset_82,CN1CCCC1C2=NC(=NO2)C3CN(C3)C(=O)CCC4=NC5=CC=CC=C5S4,607.1,91910356
dataset_82,C1=CC=C(C=C1)CC(C2=NC3=CC=CC=C3N2)NC(=O)C4=CC=CS4,607.2,4754893
dataset_82,CC1=CC(=C(C=C1C)S(=O)(=O)NC2=CC=CC(=C2)C3=NN=C(C=C3)N4CCCC4)OC,607.2,22576032
dataset_82,CC(=O)N1CCCC2=C1C=CC(=C2)S(=O)(=O)N3CCC(CC3)C(=O)NCC4=CC=CC=N4,607.2,46361663
dataset_82,CN1CC(=O)N(C2=CC=CC=C2C1=O)CC(=O)NC3=CC=C(C=C3)C4=NC5=CC=CC=C5N4,607.2,46365473
dataset_82,CN1C2=C(C=C(C=C2)C(=O)N3CCCC3)N=C1CN4CCN(CC4)C(=O)NC5=CC6=C(C=C5)OCO6,607.2,50823957
dataset_82,CCCNC(=O)CCNC1=C(N=C2N1C=CN=C2)C3=CC=CC=C3C,607.2,53039852
dataset_82,CC1=CC=CC=C1NC(=O)CN2C3=C(C=CC(=C3)S(=O)(=O)N(C)C)N4CCCCC4C2=O,607.2,53088440
dataset_82,CC1=CC(=CC=C1)NC(=O)CN2C3=C(C=CC(=C3)S(=O)(=O)N(C)C)N4CCCCC4C2=O,607.2,53088473
dataset_82,COC1=C(C=C(C=C1)C2=CN3C(=CSC3=N2)CC(=O)N4CCOCC4)OC,607.2,53122708
dataset_82,CCC1=NN=C(O1)C2=COC(=C2)S(=O)(=O)N3CCC(CC3)N4CCCCC4,607.2,53175798
dataset_82,CC1=NC=CN1CC2=NOC(=N2)C3=CC=C(C=C3)OC,607.2,53193116
dataset_82,CCC1=CC(=NC2=NN=C(N12)C)N3CCN(CC3)C(=O)C4=CC5=C(C=C4)OCO5,607.2,53202678
dataset_82,CC1=CC=C(C=C1)NC(=O)NC2CCN(C2=O)C3=CC(=CC(=C3)C)C,607.2,71838780
dataset_82,CC1=C(C(=NO1)C)CCC(=O)N2CCCCC2C3=NN=CN3C,607.2,87052099
dataset_82,CC1=NC(=NN1)[C@@H]2CN(C[C@H]2C(=O)NC)C(=O)CCC3=NC4=CC=CC=C4S3,607.2,91911187
dataset_82,CCOC(=O)CCNC(=O)N1CCC(CC1)OC2CCN(CC2)CC3=CC=CC=C3,607.2,91916454
dataset_82,CC(C)(C)C(=O)N1CCC2(CC1)CN(CC2CO)CC3=CC=CC=C3,607.2,91921732
dataset_82,CC1=C(C(=NO1)C)CCC(=O)N2C[C@H]([C@@H](C2)C(=O)N)C3=NC(=NO3)COC,607.2,91923305
dataset_82,CCNC(=O)CC1=C2CCCCC2N(C1=O)C,607.2,110197091
dataset_82,C1CC1C2=NOC(=N2)[C@@H]3CN(C[C@H]3CO)CC4=CC=CC=C4C#N,607.2,124050614
dataset_82,C[C@]12CC[C@H]3C(=CC(=O)[C@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)[C@@]1(CC[C@@H]2[C@@](C)([C@@H](CCC(C)(C)O)O)O)O,607.3,3032482
dataset_82,CCOC1=CC=CC2=C1OC3(CC2NC(=O)N3C4=CC=CC(=C4)C(=O)NCC5=CC=CC=N5)C,607.3,16003973
dataset_82,CCC1=NN(C(=O)C2=CC3=CC=CC=C3N21)CC(=O)N4CCN(CC4)C5=CC=CC=N5,607.3,20887357
dataset_82,COC1=CC(=C(C=C1)OC)CN2CCC3=NC(=NC=C3C2)N4CCOCC4,607.3,20960628
dataset_82,CN1C(C(C2=CC(=C(C=C2C1=O)OC)OC)C(=O)NCCCOC)C3=CC=C(C=C3)SC,607.3,22423371
dataset_82,CN(C)C1=CC=C(C=C1)CNC(=O)C2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)NC(=O)CCC4,607.3,24790956
dataset_82,CC1=NC(=NC=C1C2=CC(=O)N=C(N2)N3CCC4=CC=CC=C43)N5CCN(CC5)C,607.3,44123148
dataset_82,CC(C)CN1C(C(C2=CC=CC=C2C1=O)C(=O)NCCCN3CCN(CC3)C)C4=CC=CS4,607.3,46273489
dataset_82,CC1=CC(=C(O1)C)CN2CCC(CC2)CNC(=O)C(=O)NCCC3=CCCCC3,607.3,49681807
dataset_82,CC1=CC=C(C=C1)N2CCC(C2=O)NC(=O)C3=CC4=C(C=C3)N=CN4,607.3,71839139
dataset_82,CC(C)N1[C@H]([C@H](C1=O)OC)C2CCN(CC2)C(=O)CN3C(=O)CCC3=O,607.3,124048678
dataset_82,CC1(CCOC2(C1)CCN(CC2)CC3=C(C=C(C=C3)OC)OC)O,607.3,124051677
dataset_82,C1CCN(C1)S(=O)(=O)C2=CC=CC(=C2)C3=CN4C=CC=CC4=N3,607.4,829959
dataset_82,CC1=CC(=C2C(=N1)C=CC3=C2N=CN3)NC4=CC=C(C=C4)N(C)C(=O)C,607.4,5351305
dataset_82,COC1=CC=CC2=C1OC(=C2)C(=O)NC3=CC=C(C=C3)C4=NN=C(C=C4)N5CCCC5,607.4,45517989
